,sentiment,text
23099,-1.0,  i spilled chocolate milk on my white t shirt  i hope it doesn t stain 
23100,-1.0,got a headache    mc stop making music  you can t sing anymore  i miss her 
23101,-1.0, i got it the first time  i was just trying to be funny  guess i wasn t     
23102,-1.0,just got home from park it was fun  andrea  the baby   loved it      byebye   
23103,-1.0,i think someone should keep me updated on the cmt awards since i won t be home 
23104,-1.0,two weeks till take off to go to sunny telford  gonna miss all my buddys 
23105,-1.0,i miss jessica    i hope she is having fun in cabo with out me    whore 
23106,-1.0,has the ambitious task of removing around a kilo of blu tack from his walls 
23107,-1.0,omg y am i sooo addicted twitter  someone please tell me im not the only one 
23108,-1.0,drinking citron green from adagio teas  http   bit ly k4ilc   steepster
23109,-1.0,dr  strangelove on blu ray today and my ps3 is still broken    aaggghhhh 
23110,-1.0, btw my mom confirmed nick is mad at me and doesnt want to talk to me  sad 
23111,-1.0,arrived in geneva  no 3g  network     or does anyone have the solution 
23112,-1.0, that s probably nice for you to hear  but i expect you feel bad for your son 
23113,-1.0,im really gettin quite upset   ben lucky mite not make it   ugh  i feel awful 
23114,-1.0,wow its nice to see they had blow jobs in the 1800s i dont have them in 
23115,-1.0, oh noes     that s so sweet   lt  also odd  i ll have to go to po to ask  
23116,-1.0, i am for sure going to my dads tonight  moms going nuts on me and my brother  
23117,-1.0,band probation         sooooo nervous because of gig at friday     buhu 
23118,-1.0,its raining  hard  and i m not feeling spectacular  must go to work anywy 
23119,-1.0,grrr    i ve been online all afternoon   accomplished practically nothing 
23120,-1.0, lol  hey i can t get music on my blog  can u help me if you have a second 
23121,-1.0, i m so sorry  but i was kinda hungry and i got nothing else to eat lol
23122,-1.0, oh  poppet   where in her majesty s realm are you residing this evening 
23123,-1.0, i m so sorry  but i was kinda hungry and i got nothing else to eat lol
23124,-1.0,i keep refreshing the ct com radar hoping the green blobs disappear    
23125,-1.0, can empathise   my little girl had her 3rd set of imms this afternoon 
23126,-1.0,grrr now i remember y work sucks lol  still happy to b here  amp  super hungry 
23127,-1.0,got an appointment at the optometrist today again  to test me for glycoma 
23128,-1.0,i am dieing to get out of work  i m not feeling well at all   i want my camita 
23129,-1.0,kissed my boys goodbye until i see them again in days  i miss them already 
23130,-1.0,i hate my ahir todaaay  is so cold  and i feel alone u u   want this year end 
23131,-1.0,my stomach is not a fan of me  debating on hitting up the bh or not tonight   
23132,-1.0,my dog    is very very sickk    she threw up worms  im hystericall      
23133,-1.0,   cant dm you cause you dont follow me   i would love to go    plz plz plz 
23134,-1.0,my life s boring  i want to change it  i need someone famous talk to me       
23135,-1.0,  no i m not  shoot me the link so i can check it out when i get back to a pc
23136,-1.0, my day is in kuwait  but i can t wait to call him and tell him i love him 
23137,-1.0, http   twitpic com 7kgnq   oh i wasn t first  nickw84 got there first 
23138,-1.0,hummm problems with xbox live  so i watched lost great relaxing evening 
23139,-1.0, which store  binders at cotswold  i was only there for a short time though 
23140,-1.0,     bitchface ughhhh youre so mean  idk how much i really want to see you now 
23141,-1.0, omg   where have you been    i miss hearing about chipotle from you lol
23142,-1.0, serbia yes  i know  is a rss that kicks in  dont know which one it is 
23143,-1.0, yeah for this week next week it changes im still in training  midnight 
23144,-1.0,i hate laying by the pool on the heat  where s the fun in tanning  gag 
23145,-1.0,my life  s boring  i want to change it  i need someone famous talk to me       
23146,-1.0, omg i don t have that    now i won t get to talk to you for a freakin hour   
23147,-1.0,headache s are like splinters under my fingernails    at least to me they are 
23148,-1.0, never  it s either the red cross out to get my blood  or a telemarketer 
23149,-1.0, hey puta can u return left dead today plz  cuz otherwise i get late fees 
23150,-1.0,rising interest rates threaten to dim prospects for a housing recovery 
23151,-1.0,at home  watching tv  bummed about not being allowed to go to modeling 
23152,-1.0, aww        just a tad too far to meetup  and just pictures  of the zune  
23153,-1.0,big brother soon    i always seem to get upset at this time every night 
23154,-1.0,my laptop now smells of onions and my husband is fast asleep and snorring 
23155,-1.0, o writer1984  yup  has a pool  can t compare it to beacon  never been 
23156,-1.0,is going to play xbox alone   as xbox live is down today for maintenance 
23157,-1.0, oops  sorry     i m sure it s probably a rubbish show really        xxx
23158,-1.0,just saw angela     omgosh    i missed her   she s leaving blue     i m sad 
23159,-1.0,hooray for overdrafting  weekend camping trip is no longer in the budget 
23160,-1.0, i hear you there too  i can be sporting blue as well  i am also unemployed    
23161,-1.0,school ended man  yeah   but i totally miss my classmates and teacher  
23162,-1.0, aww   you fell off your bed    i sorry    my mom has oprah on    eye roll 
23163,-1.0, just finished recording it like a month ago mega upset callum is my favorite 
23164,-1.0,oh no   twitter will be down  amp  facebook poker   i must go cry now   
23165,-1.0,had an average sleep  kept wakin up coz of da cold   fuck you jack frost    
23166,-1.0, foxley god no nipped to shop because no food in   i m useless with simon away 
23167,-1.0,sooo sleepy  not excited about going back to knob nasty tomorrow   ugh     
23168,-1.0,and listening to  quot maybe tonight quot  sung by nicole atkins  bahhh 
23169,-1.0, awww    hope you feel better  hot lemon water with honey is always good  
23170,-1.0,  hahahahhaha            lt  the if u knew better  u would do better logo 
23171,-1.0, that bed is on its last leg  it will break  aww u gonna miss ur sister 
23172,-1.0,not so sure about this mary kay thing anymore    i m gonna end up broke  
23173,-1.0,i don t wanna go to the gym but i don t wanna be lazy    ughh i have no choice 
23174,-1.0, girl x i just don t know what to do or who to trust or who to talk to 
23175,-1.0,poor  had to spend the day at the vet  his little kidneys are acting up  
23176,-1.0,leadership mtg at my house   dinner  missing johnsons and riddicks tonight 
23177,-1.0,well what i mean is  i wish there were yoccos in phoenix  they re only in pa   
23178,-1.0,is not feeling so well  back hurts  i need healthy back cushion for my chair   
23179,-1.0,back from melvin and the caseys in onagra is stupid  they had noooo pizza 
23180,-1.0, i wanted to flood squarespace s stream  and not yours  but it can t be done 
23181,-1.0,im backkkk    im online  trying to find a damn job  where they all at  smh
23182,-1.0,love the slower songs on 21st century breakdown  sad i couldn t get tickets 
23183,-1.0,learned its way more fun to pretend to be sick  than to actually be sick 
23184,-1.0,awwws  i miss my big sister emily   daily phone calls with her make me cry
23185,-1.0,i successfully unfollowed people  more are getting cut tomorrow  sorries  
23186,-1.0,  rowland don t complain i wish my felt that way unfortunately mine r thick 
23187,-1.0,yay  i m going to the dodger game   i just don t know if i have tickets yet 
23188,-1.0,wants it to be hot   i mean its not like its late june oh wait it is   
23189,-1.0,fuck my life  traffic is a bitch  its gonna take me nearly an hour to get home 
23190,-1.0, mileycyrus c heyyy miley its me stephanie  and noah is not online miley 
23191,-1.0,my scalp is on fire  apparently i dye it to much its only every4 weeks      lol
23192,-1.0,two weeks to finish cubehead  this short development processes are killing me
23193,-1.0,ok all    signing off now for an hour or so   i will miss you all   lol
23194,-1.0, printchick  nooooo     u were soo excited and looking fwd to it  damn bitch 
23195,-1.0,power browning out   another storm  it been storming for bout     days now 
23196,-1.0,just woke up from being sick with a temp stomach ache dizzyness and more 
23197,-1.0,was going to get my tx drivers license but need a copy of my birth certif  
23198,-1.0,problem  i m always that girl  the  quot amazing quot  friend  i m hopeless  
23199,-1.0,rip betty the sewing machine  i will miss you   http   twitpic com 7kldo
23200,-1.0, any inside scoop on a replacement for saffia  not enough females in the house 
23201,-1.0, ambeeerrrr   someone has stolen my gerard background  o   where s it gone 
23202,-1.0, is kickball canceled  this rain doesn t look like it s going to let up 
23203,-1.0,next time sleepover at teun   his cat is cute  reminds me of lala grey 
23204,-1.0,yay  my creepy stalker guy is here looking at porn on the public computers  
23205,-1.0,i wish i didnt have to grow up  why cant snes stay as fresh as it once was 
23206,-1.0,gotta get ready for work    my poor little man still doesn t feel good 
23207,-1.0, haha me and  tears were freaking out  we were forced myspace im instead  
23208,-1.0,there are too many boxes to go through     i m exhausted just looking at them  
23209,-1.0, oh noes  that sounded like a good one  really looking forward to these 
23210,-1.0,my eyes are burning but i cant stop  only more days till i finish my course    
23211,-1.0, rennie apparently its hilarious  i wana baddd  still not seen i love you man 
23212,-1.0,wants to watch bruno  but for now  its the electron transport chain  fun 
23213,-1.0,watching two and a half me and studying  veryy board   so confused by twitter  
23214,-1.0,not only was twitter down  but github is extremely slow   and has been all day 
23215,-1.0,sitting in class   so tired from a long day of working at orientation  
