,text,sentiment
2895,asimilar agreement was signed between china mobile ltd    sehk   0941 and nyse   chl     the largest mobile carrier   and thegps and social networking service provider   promoting gypsii service before beijing 2008 olympic games   according to thelatest news  ,1.0
2896,the contract covers installation   training and start up services  ,0.0
2897,we are now taking marimekko there on a distinctly more significant scale  ,0.0
2898,san francisco   marketwatch      nokia corp   the world  s largest cell phone maker   is using the consumer electronics show in las vegas to introduce a high end   thin folding phone   according to a media report monday  ,0.0
2899,wall street   s roaring 2021 is as good as it gets,1.0
2900,in 2007   the group  s net sales stood at eur 22 million and it had about 150 employees at the end of june   2008  ,0.0
2901,with this acquisition panostaja oyj further expands its business area specialising in digital printing  ,1.0
2902,established in 1989   capman manages nordic buyout   mezzanine   technology   life science and real estate funds with approximately euro 3 billion   4 billion in total capital  ,0.0
2903,the project also implies an underground parking lot for 56 vehicles  ,0.0
2904,the contracts have been signed to acquire uranium produced at the sotkamo nickel zinc mine in eastern finland owned by talvivaara  ,1.0
2905,finnish scanfil   a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of eur 108 7 mn in the first half of 2008   down from eur 111 1 mn a year earlier  ,-1.0
2906,some of the lay offs will be implemented using part time employment contracts  ,0.0
2907,upm stock fell 3 percent to euro 12 49   17 24 in early afternoon trading in helsinki  ,-1.0
2908,swedbank  s shares have been hardest hit of the swedish banks by the ongoing international financial crisis  ,-1.0
2909,in a letter to economic affairs minister   the listed estonian shipping company tallink asks for the approval to be entitled to a 15   cut in port fees in 2010  ,0.0
2910,kalmar espana generated net sales of some 11 3 mln euro   14 8 mln in 2005  ,0.0
2911,for 24 hour news   try icis news www icis com click    trial      then icis news,0.0
2912,it is a member of the oneworld alliance   which includes american airlines and british airways  ,0.0
2913,the announcement pushed freenet shares down 6 3     or eur0  71   in frankfurt trade to eur10  65 as investors gave up hope united internet ag and drillisch would pursue their own takeover and breakup of freenet  ,-1.0
2914,aspo plc stock exchange bulletin october 24   2006 at 2 00 p m  aspo systems division has completed the statutory negotiations   as required under the act on co operation within undertakings   conducted as part of the action plan launched in august  ,0.0
2915,helsinki   afx     nokian tyres reported a fourth quarter pretax profit of 61 5 mln eur   up from 48 6 mln on the back of strong sales  ,1.0
2916,the sale will lead to a pretax capital gain of eur 22 million for the finnish company in 2011  ,1.0
2917,finnish investor scanfil oyj   hel   scf1v   said last friday it has bought 57 million shares   or 32 96     in norwegian contract electronics manufacturer kitron asa   osl   kit   for nok 143 9 million   usd 24 4 m eur 18 1 m    ,0.0
2918,sami sepp  nen   ceo for elisa eesti   says the novel network allows fast mobile broadband for sparsely populated areas  ,0.0
2919,finnish glass technology company glaston oyj abp net profit decreased to 2 6 mln euro     3 8 mln   for the first nine months of 2007 from 7 8 mln euro     11 4 mln   for the same period of 2006  ,-1.0
2920,currently it operates a fleet of eight carriers   as well as nine pushers and barges  ,0.0
2921,net profit was 35 5 mln compared with 29 8 mln  ,1.0
2922,the offer of some 30 million shares aimed to raise more than  x20ac 500 million us  640 million   was expected to be completed by oct  9   outokumpu said  ,0.0
2923,the board of directors also proposed that a dividend of eur0  20 per outstanding share be paid  ,0.0
2924,a few employees would remain at the oulu plant in support functions for other group units  ,0.0
2925,the program   which was started in the summer of 2007   was originally estimated to last approximately two years  ,0.0
2926,together they generate aspo  s goodwill  ,0.0
2927,the indexes include the top companies that are committed to sustainable development  ,0.0
2928,   i warmly welcome michael frei to outotec  ,1.0
2929,cargotec corporation   press release   april 28   2008 at 2 00 p m  finnish time cargotec  s macgregor business area providing marine cargo handling and offshore load handling solutions has received significant hatch cover orders for bulk carriers  ,1.0
2930,helsinki afx   kci konecranes said it has won an order for four hot metal ladle cranes from indian steel producer bhushan steel and strips ltd   ,1.0
2931,svyturys utenos alus   which is controlled by the nordic group baltic beverages holding   bbh     posted a 6 1 percent growth in beer sales for january september to 101 99 million liters  ,1.0
2932,operating loss was eur 179mn   compared to a loss of eur 188mn in the second quarter of 2009  ,1.0
2933,a total of 185 wonderware certified sis are available to integrate and support wonderware products such as intouch    hmi software   industrialsql server historian   wonderware information server   dt analyst software or qi analyst spc software  ,0.0
2934,previously   eb delivered a custom solution for lg electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators  ,1.0
2935,after the split   the number of k shares will be 9 540 000 and the number of a shares 26 885 540  ,0.0
2936,the options might include a partial or total divestment of their shareholdings in ovako  ,0.0
2937,   neste oil is working with over 20 research communities in europe   america   africa   asia   and australia to develop and introduce new raw materials  ,1.0
2938,tampere science parks is a finnish company that owns   leases and builds office properties and it specialises in facilities for technology oriented businesses  ,0.0
2939,an  of the invention   released by the patent office   said      the chambers are pressurized  ,0.0
